name	term	lev	seq	value
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009045-RA	0.308822149170085
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009094-RA	2.72346215788581
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009187-RA	1.38464415306706
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009248-RA	1.49176771791398
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009488-RA	3.1903153973352
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009676-RA	0.320291864341224
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009686-RA	2.5403026226235
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU010309-RA	10.3811440569171
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU010391-RA	1.90888394060717
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU011404-RA	0.105649554847358
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU011542-RA	1.08043648352221
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU011782-RA	5.23583869259537
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU012312-RA	6.82130715748646
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU012342-RA	3.19022306906402
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU012817-RA	0.0201475393368877
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013113-RA	4.01369923591259
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013232-RA	4.65833089051423
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013901-RA	4.02325685123055
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU014089-RA	2.08122940780436
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU014516-RA	1.65685860754908
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU015049-RA	2.79122457013198
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU015956-RA	1.39475134668398
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU016870-RA	12.0120537286214
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000702-RA	8.37546088673524
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000705-RA	0.956514216652474
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001553-RA	0.0988472542212037
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU002010-RA	0.486502148122088
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU003461-RA	0.752728011904709
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU004380-RA	5.94811341890149
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU005407-RA	3.09565009715004
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU007331-RA	3.13954354245957
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU008052-RA	0.241602976136966
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU012967-RA	1.33006920913565
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013461-RA	0.44799910359708
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013613-RA	0.968035626674513
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU014307-RA	0.118807010424132
"response to external stimulus"	GO:0009605	2	OTAU005781-RA	0.558645747274028
"response to external stimulus"	GO:0009605	2	OTAU006650-RA	1.17208992401015
"response to external stimulus"	GO:0009605	2	OTAU007399-RA	0.477461328645083
"response to external stimulus"	GO:0009605	2	OTAU007462-RA	0.181112438114725
"response to external stimulus"	GO:0009605	2	OTAU008107-RA	2.60502817176731
"response to external stimulus"	GO:0009605	2	OTAU008935-RA	1.72361272839844
"response to external stimulus"	GO:0009605	2	OTAU009800-RA	0.480138680029467
"response to external stimulus"	GO:0009605	2	OTAU013232-RA	4.65833089051423
"cellular ion homeostasis"	GO:0006875;GO:0030003;GO:0006873	5	OTAU002295-RA	0.376756275327151
"cellular ion homeostasis"	GO:0006875;GO:0030003;GO:0006873	5	OTAU006801-RA	0.477024657764079
"cellular ion homeostasis"	GO:0006875;GO:0030003;GO:0006873	5	OTAU006802-RA	2.46510960221169
"cellular ion homeostasis"	GO:0006875;GO:0030003;GO:0006873	5	OTAU007422-RA	0.245337581401248
"cellular ion homeostasis"	GO:0006875;GO:0030003;GO:0006873	5	OTAU007423-RA	0.541159375989336
"ion transport"	GO:0006811;GO:0006812	2	OTAU000085-RA	3.20086873860992
"ion transport"	GO:0006811;GO:0006812	2	OTAU000596-RA	0.391130223453197
"ion transport"	GO:0006811;GO:0006812	2	OTAU000847-RA	0.121603540281121
"ion transport"	GO:0006811;GO:0006812	2	OTAU000951-RA	5.1647371064902
"ion transport"	GO:0006811;GO:0006812	2	OTAU000974-RA	0.282206538435666
"ion transport"	GO:0006811;GO:0006812	2	OTAU001056-RA	0.105428888340652
"ion transport"	GO:0006811;GO:0006812	2	OTAU001349-RA	0.67363161798185
"ion transport"	GO:0006811;GO:0006812	2	OTAU001371-RA	0.946018682816441
"ion transport"	GO:0006811;GO:0006812	2	OTAU001479-RA	1.3239011558757
"ion transport"	GO:0006811;GO:0006812	2	OTAU002295-RA	0.376756275327151
"ion transport"	GO:0006811;GO:0006812	2	OTAU002703-RA	2.48423086367129
"ion transport"	GO:0006811;GO:0006812	2	OTAU002705-RA	3.78128214443314
"ion transport"	GO:0006811;GO:0006812	2	OTAU002706-RA	0.191833436343874
"ion transport"	GO:0006811;GO:0006812	2	OTAU003147-RA	0.526902081722738
"ion transport"	GO:0006811;GO:0006812	2	OTAU004195-RA	0.476108771966004
"ion transport"	GO:0006811;GO:0006812	2	OTAU004510-RA	0.299297798141455
"ion transport"	GO:0006811;GO:0006812	2	OTAU005616-RA	0.582876577479865
"ion transport"	GO:0006811;GO:0006812	2	OTAU006093-RA	1.55762219607403
"ion transport"	GO:0006811;GO:0006812	2	OTAU006251-RA	2.22639390213253
"ion transport"	GO:0006811;GO:0006812	2	OTAU006769-RA	0.580530577789878
"ion transport"	GO:0006811;GO:0006812	2	OTAU006828-RA	1.8609131231247
"ion transport"	GO:0006811;GO:0006812	2	OTAU007371-RA	5.12726188029408
"ion transport"	GO:0006811;GO:0006812	2	OTAU007422-RA	0.245337581401248
"ion transport"	GO:0006811;GO:0006812	2	OTAU007423-RA	0.541159375989336
"ion transport"	GO:0006811;GO:0006812	2	OTAU007466-RA	0.422671326267477
"ion transport"	GO:0006811;GO:0006812	2	OTAU007645-RA	0.92682338353231
"ion transport"	GO:0006811;GO:0006812	2	OTAU008185-RA	0.0951758829281199
"ion transport"	GO:0006811;GO:0006812	2	OTAU008587-RA	0.782553166982528
"ion transport"	GO:0006811;GO:0006812	2	OTAU008993-RA	0.338047300706717
"ion transport"	GO:0006811;GO:0006812	2	OTAU009238-RA	0.596009230457446
"ion transport"	GO:0006811;GO:0006812	2	OTAU009273-RA	0.364129104877215
"ion transport"	GO:0006811;GO:0006812	2	OTAU009800-RA	0.480138680029467
"ion transport"	GO:0006811;GO:0006812	2	OTAU009876-RA	1.91542785708886
"ion transport"	GO:0006811;GO:0006812	2	OTAU010796-RA	0.858087399679444
"ion transport"	GO:0006811;GO:0006812	2	OTAU011458-RA	0.989571880777854
"ion transport"	GO:0006811;GO:0006812	2	OTAU011753-RA	0.226177582442313
"ion transport"	GO:0006811;GO:0006812	2	OTAU011754-RA	0.254048908580469
"ion transport"	GO:0006811;GO:0006812	2	OTAU012003-RA	1.79321567971141
"ion transport"	GO:0006811;GO:0006812	2	OTAU012056-RA	0.677264170911682
"ion transport"	GO:0006811;GO:0006812	2	OTAU012243-RA	0.419892049939632
"ion transport"	GO:0006811;GO:0006812	2	OTAU012325-RA	0.535153807437293
"ion transport"	GO:0006811;GO:0006812	2	OTAU012421-RA	1.15767020799988
"ion transport"	GO:0006811;GO:0006812	2	OTAU014402-RA	2.02862001652815
"ion transport"	GO:0006811;GO:0006812	2	OTAU014489-RA	1.539646179604
"ion transport"	GO:0006811;GO:0006812	2	OTAU015330-RA	0.964122777144231
"ion transport"	GO:0006811;GO:0006812	2	OTAU015368-RA	3.28306801206692
"ion transport"	GO:0006811;GO:0006812	2	OTAU016217-RA	0.0210881686517981
"ion transport"	GO:0006811;GO:0006812	2	OTAU017275-RA	0.206821124197404
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU000661-RA	0.174025172971329
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU002922-RA	0.476631682086793
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU003278-RA	1.41578242547502
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU003436-RA	3.14514086293489
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU004406-RA	1.810024658425
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU007405-RA	0.483107430039399
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU007938-RA	0.684800331963091
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU008041-RA	0.82953099070731
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU008134-RA	0.805238441407406
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU010657-RA	1.98872083776085
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU011265-RA	4.74173556456355
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU011718-RA	3.68651538709208
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU013427-RA	1.89971886432718
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU014121-RA	0.0849783026273523
"organonitrogen compound catabolic process"	GO:1901565	2	OTAU015649-RA	1.22935715711428
"pyrimidine-containing compound metabolic process"	GO:0006220;GO:0072527	2	OTAU000589-RA	2.8428589541454
"pyrimidine-containing compound metabolic process"	GO:0006220;GO:0072527	2	OTAU001485-RA	3.67549669540116
"pyrimidine-containing compound metabolic process"	GO:0006220;GO:0072527	2	OTAU012768-RA	0.197215994170515
"pyrimidine-containing compound metabolic process"	GO:0006220;GO:0072527	2	OTAU014025-RA	0.0264601787685364
"pyrimidine-containing compound metabolic process"	GO:0006220;GO:0072527	2	OTAU015979-RA	0.241691505530708
"pyrimidine-containing compound metabolic process"	GO:0006220;GO:0072527	2	OTAU010965-RA	6.50805863292519
"cell cycle process"	GO:0022402	3	OTAU001887-RA	1.70416720451112
"cell cycle process"	GO:0022402	3	OTAU004213-RA	0.292100547083911
"cell cycle process"	GO:0022402	3	OTAU006006-RA	0.400413871750939
"cell cycle process"	GO:0022402	3	OTAU006385-RA	0.851820236209731
"cell cycle process"	GO:0022402	3	OTAU008107-RA	2.60502817176731
"cell cycle process"	GO:0022402	3	OTAU008188-RA	0.603531128130089
"cell cycle process"	GO:0022402	3	OTAU010737-RA	4.41242561385789
"cell cycle process"	GO:0022402	3	OTAU012713-RA	2.87055017796477
"cell cycle process"	GO:0022402	3	OTAU014437-RA	0.015284179792758
"cell cycle process"	GO:0022402	3	OTAU014439-RA	0.817318731121404
"cell cycle process"	GO:0022402	3	OTAU014440-RA	1.20397134303624
"cell cycle process"	GO:0022402	3	OTAU015755-RA	0.44300039936654
"cell cycle process"	GO:0022402	3	OTAU016504-RA	3.01229530711943
"vesicle-mediated transport"	GO:0016192	2	OTAU000062-RA	4.33836444795679
"vesicle-mediated transport"	GO:0016192	2	OTAU000628-RA	7.32379451027457
"vesicle-mediated transport"	GO:0016192	2	OTAU000719-RA	0.318652605818425
"vesicle-mediated transport"	GO:0016192	2	OTAU001251-RA	4.60357697900084
"vesicle-mediated transport"	GO:0016192	2	OTAU001280-RA	0.16695959423597
"vesicle-mediated transport"	GO:0016192	2	OTAU001289-RA	2.73546142850036
"vesicle-mediated transport"	GO:0016192	2	OTAU001398-RA	0.677188842988788
"vesicle-mediated transport"	GO:0016192	2	OTAU001429-RA	1.31029304078542
"vesicle-mediated transport"	GO:0016192	2	OTAU001456-RA	0.144411635016291
"vesicle-mediated transport"	GO:0016192	2	OTAU001628-RA	0.291367591309121
"vesicle-mediated transport"	GO:0016192	2	OTAU002243-RA	3.35185208469624
"vesicle-mediated transport"	GO:0016192	2	OTAU003031-RA	6.2932391580159
"vesicle-mediated transport"	GO:0016192	2	OTAU003490-RA	0.336242207811318
"vesicle-mediated transport"	GO:0016192	2	OTAU003778-RA	0.70136364400417
"vesicle-mediated transport"	GO:0016192	2	OTAU005514-RA	7.9533658044497
"vesicle-mediated transport"	GO:0016192	2	OTAU005961-RA	3.88218468040431
"vesicle-mediated transport"	GO:0016192	2	OTAU006288-RA	3.57698757226372
"vesicle-mediated transport"	GO:0016192	2	OTAU006614-RA	7.75501724873798
"vesicle-mediated transport"	GO:0016192	2	OTAU006676-RA	4.43325205927279
"vesicle-mediated transport"	GO:0016192	2	OTAU006677-RA	1.02427879405296
"vesicle-mediated transport"	GO:0016192	2	OTAU006679-RA	0.0373352324460534
"vesicle-mediated transport"	GO:0016192	2	OTAU006680-RA	0.0371200223608035
"vesicle-mediated transport"	GO:0016192	2	OTAU006798-RA	3.66495331919631
"vesicle-mediated transport"	GO:0016192	2	OTAU006860-RA	4.22955845298609
"vesicle-mediated transport"	GO:0016192	2	OTAU007253-RA	5.38410701288295
"vesicle-mediated transport"	GO:0016192	2	OTAU007504-RA	2.30488425656361
"vesicle-mediated transport"	GO:0016192	2	OTAU008107-RA	2.60502817176731
"vesicle-mediated transport"	GO:0016192	2	OTAU008173-RA	1.02725738351223
"vesicle-mediated transport"	GO:0016192	2	OTAU009009-RA	1.03391056698302
"vesicle-mediated transport"	GO:0016192	2	OTAU011415-RA	4.34406033968394
"vesicle-mediated transport"	GO:0016192	2	OTAU011542-RA	1.08043648352221
"vesicle-mediated transport"	GO:0016192	2	OTAU011782-RA	5.23583869259537
"vesicle-mediated transport"	GO:0016192	2	OTAU012312-RA	6.82130715748646
"vesicle-mediated transport"	GO:0016192	2	OTAU012342-RA	3.19022306906402
"vesicle-mediated transport"	GO:0016192	2	OTAU012713-RA	2.87055017796477
"vesicle-mediated transport"	GO:0016192	2	OTAU012817-RA	0.0201475393368877
"vesicle-mediated transport"	GO:0016192	2	OTAU012888-RA	7.10960863687077
"vesicle-mediated transport"	GO:0016192	2	OTAU013901-RA	4.02325685123055
"vesicle-mediated transport"	GO:0016192	2	OTAU014516-RA	1.65685860754908
"vesicle-mediated transport"	GO:0016192	2	OTAU015049-RA	2.79122457013198
"vesicle-mediated transport"	GO:0016192	2	OTAU015051-RA	2.58343402501033
"vesicle-mediated transport"	GO:0016192	2	OTAU015956-RA	1.39475134668398
"vesicle-mediated transport"	GO:0016192	2	OTAU016045-RA	3.88041979407071
"vesicle-mediated transport"	GO:0016192	2	OTAU016870-RA	12.0120537286214
"glycerolipid metabolic process"	GO:0006650;GO:0046486	2	OTAU000860-RA	0.264686053603599
"glycerolipid metabolic process"	GO:0006650;GO:0046486	2	OTAU000901-RA	4.6435478713764
"glycerolipid metabolic process"	GO:0006650;GO:0046486	2	OTAU002596-RA	0.738056383111969
"glycerolipid metabolic process"	GO:0006650;GO:0046486	2	OTAU009887-RA	0.340068124146016
"glycerolipid metabolic process"	GO:0006650;GO:0046486	2	OTAU010543-RA	0.267961489835714
"glycerolipid metabolic process"	GO:0006650;GO:0046486	2	OTAU011697-RA	0.280105521540076
"glycerolipid metabolic process"	GO:0006650;GO:0046486	2	OTAU016007-RA	7.50416203705806
"glycerolipid metabolic process"	GO:0006650;GO:0046486	2	OTAU002607-RA	1.25784938971173
"RNA processing"	GO:0006396	2	OTAU000101-RA	0.717049178895571
"RNA processing"	GO:0006396	2	OTAU000658-RA	9.12083734920493
"RNA processing"	GO:0006396	2	OTAU000909-RA	2.39586289967855
"RNA processing"	GO:0006396	2	OTAU001020-RA	0.210554551460761
"RNA processing"	GO:0006396	2	OTAU001083-RA	0.254371592835271
"RNA processing"	GO:0006396	2	OTAU001257-RA	7.47709020455142
"RNA processing"	GO:0006396	2	OTAU001580-RA	0.156824279442125
"RNA processing"	GO:0006396	2	OTAU001613-RA	0.062780923485238
"RNA processing"	GO:0006396	2	OTAU002597-RA	1.27180066284026
"RNA processing"	GO:0006396	2	OTAU002648-RA	5.10389173873071
"RNA processing"	GO:0006396	2	OTAU003852-RA	0.829450225907566
"RNA processing"	GO:0006396	2	OTAU005086-RA	0.845757712801958
"RNA processing"	GO:0006396	2	OTAU006700-RA	1.57626977039997
"RNA processing"	GO:0006396	2	OTAU006810-RA	2.12470580117854
"RNA processing"	GO:0006396	2	OTAU006811-RA	3.3069347441542
"RNA processing"	GO:0006396	2	OTAU006812-RA	5.62393199822215
"RNA processing"	GO:0006396	2	OTAU006921-RA	0.0516163068595857
"RNA processing"	GO:0006396	2	OTAU007404-RA	0.459785193269162
"RNA processing"	GO:0006396	2	OTAU007507-RA	1.01808198396744
"RNA processing"	GO:0006396	2	OTAU007615-RA	0.433191499681858
"RNA processing"	GO:0006396	2	OTAU008811-RA	2.5603468327722
"RNA processing"	GO:0006396	2	OTAU011017-RA	0.802096770475588
"RNA processing"	GO:0006396	2	OTAU011658-RA	0.264751871950441
"RNA processing"	GO:0006396	2	OTAU012859-RA	2.7312031858672
"RNA processing"	GO:0006396	2	OTAU013446-RA	0.032063163829925
"RNA processing"	GO:0006396	2	OTAU013447-RA	0.185486934170697
"RNA processing"	GO:0006396	2	OTAU013800-RA	1.97008748107136
"RNA processing"	GO:0006396	2	OTAU013802-RA	3.21070522805616
"RNA processing"	GO:0006396	2	OTAU013834-RA	8.31061626073348
"RNA processing"	GO:0006396	2	OTAU014131-RA	1.75256879404748
"membrane organization"	GO:0061024	2	OTAU000701-RA	0.207970861312186
"membrane organization"	GO:0061024	2	OTAU002288-RA	0.880884593804597
"membrane organization"	GO:0061024	2	OTAU003463-RA	0.869082611641161
"membrane organization"	GO:0061024	2	OTAU005961-RA	3.88218468040431
"membrane organization"	GO:0061024	2	OTAU006557-RA	0.661808285034964
"membrane organization"	GO:0061024	2	OTAU007462-RA	0.181112438114725
"membrane organization"	GO:0061024	2	OTAU008107-RA	2.60502817176731
"transition metal ion homeostasis"	GO:0055076;GO:0055072	2	OTAU000029-RA	2.48893646842741
"transition metal ion homeostasis"	GO:0055076;GO:0055072	2	OTAU000951-RA	5.1647371064902
"transition metal ion homeostasis"	GO:0055076;GO:0055072	2	OTAU002295-RA	0.376756275327151
"transition metal ion homeostasis"	GO:0055076;GO:0055072	2	OTAU007422-RA	0.245337581401248
"transition metal ion homeostasis"	GO:0055076;GO:0055072	2	OTAU007423-RA	0.541159375989336
"transition metal ion homeostasis"	GO:0055076;GO:0055072	2	OTAU012056-RA	0.677264170911682
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU000596-RA	0.391130223453197
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU000974-RA	0.282206538435666
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU001586-RA	0.603279148455832
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU003289-RA	2.01684407047994
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU005616-RA	0.582876577479865
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU006251-RA	2.22639390213253
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU006769-RA	0.580530577789878
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU007466-RA	0.422671326267477
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU007645-RA	0.92682338353231
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU009238-RA	0.596009230457446
"ribonucleoside monophosphate metabolic process"	GO:0009167;GO:0009126;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009156;GO:0009124	4	OTAU011753-RA	0.226177582442313
