name	term	lev	seq	value
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU001450-RA	0.814099714573667
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU001485-RA	0.70375801915012
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU001586-RA	1.13063249608221
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU003289-RA	1.36307352231391
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU004328-RA	1.21465519288429
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU005616-RA	0.27399895906123
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU006251-RA	1.05708152117045
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU006640-RA	0.616144264567564
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU006693-RA	1.65775293469526
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU006769-RA	0.0996393233447376
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU007466-RA	0.629672090409368
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU007645-RA	0.0761197320295207
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU009238-RA	0.057599041428708
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU012103-RA	2.03285422397854
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU012106-RA	0.105220662765055
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU012243-RA	1.04254000932202
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU012479-RA	0.446301973680281
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU012768-RA	0.13779338723733
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU013085-RA	0.767876682225638
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU013086-RA	3.20499116859707
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU014356-RA	1.17075946835814
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU014410-RA	0.205856405061236
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU014674-RA	1.42862775674294
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU014840-RA	1.505011447732
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU015330-RA	0.0053289274385332
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU015362-RA	1.07553976924738
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU017312-RA	0.351581828494012
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU000860-RA	0.0900220023224813
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU002596-RA	1.17870905454144
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU006718-RA	0.0736591234306784
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU009967-RA	1.03851138938271
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU010543-RA	2.5534590005949
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU012117-RA	2.5495802458092
"organophosphate biosynthetic process"	GO:0009165;GO:1901293;GO:0090407	4	OTAU016007-RA	3.83853874488616
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000002-RA	0.246438601132767
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000091-RA	0.503703656569249
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000166-RA	1.63431465645185
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000531-RA	0.547288311862932
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000628-RA	8.33546221921342
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001216-RA	4.16767570032375
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001280-RA	0.0993118340517725
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001289-RA	1.88139558871105
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001364-RA	2.54402947136682
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001424-RA	0.705570348089964
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001429-RA	0.172213196941312
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001436-RA	0.99641827973268
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001456-RA	0.520392769271004
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001610-RA	1.10513207581535
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001628-RA	0.0145428728272071
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU002033-RA	0.0629512381032592
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU002243-RA	2.58120743803245
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU002288-RA	1.89049254276593
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU002396-RA	0.428213272561513
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU002785-RA	1.1891417218515
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU002842-RA	1.86182583858841
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU003031-RA	1.27932590216575
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU003438-RA	0.879187219424748
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU003490-RA	0.521598445037154
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU003648-RA	0.495796856137286
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU003778-RA	0.600947796820745
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU004000-RA	0.890211990673009
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU004343-RA	1.72659724052565
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU004681-RA	0.726710104717401
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU005261-RA	0.238379025964868
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU005553-RA	0.162395138700691
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU005712-RA	0.798827295338492
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU005904-RA	1.6941240790277
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU005961-RA	1.08034996748413
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU006022-RA	3.27745649408312
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU006264-RA	1.05846305773177
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU006288-RA	1.42077740965344
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU006361-RA	0.879898219861905
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU006614-RA	2.72978186654534
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU006798-RA	0.996333312447096
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU006860-RA	2.1006438649025
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU007352-RA	1.21117926527657
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU007504-RA	1.66616637191684
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU007575-RA	0.471139297116314
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU007594-RA	0.204707668549977
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU007802-RA	1.49393698217332
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU007896-RA	2.15973377378141
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU008107-RA	0.626230109885709
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU008173-RA	0.228182081297866
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU008175-RA	0.173041670759492
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU008441-RA	0.718165409838608
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU008450-RA	1.71796579261637
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU008452-RA	1.15074925164702
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009045-RA	0.522815439217345
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009094-RA	1.24345412746549
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009187-RA	0.296974798814468
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009248-RA	1.95580050643418
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009488-RA	2.88934566140638
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009676-RA	0.216009871603235
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU009686-RA	1.09523302679584
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU010309-RA	7.0977372974099
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU010391-RA	0.747645824504797
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU011404-RA	0.00821710547731741
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU011542-RA	1.3169752431292
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU011782-RA	1.83987321876195
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU012312-RA	1.94765652426688
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU012342-RA	1.76550537032938
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU012817-RA	0.930774900689397
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013113-RA	2.54342331331997
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013232-RA	1.81871220003869
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013901-RA	2.93171446963455
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU014089-RA	1.36768066681794
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU014516-RA	2.21900096548171
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU015049-RA	3.17317526208883
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU015956-RA	0.505405167239737
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU016870-RA	5.29726527765921
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000702-RA	5.18222543471847
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU000705-RA	0.028079318686802
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU001553-RA	0.10293620171865
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU002010-RA	1.08062252838177
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU003461-RA	0.109046671766811
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU004380-RA	4.42852674625056
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU005407-RA	4.26094086775745
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU007331-RA	1.28477532840871
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU008052-RA	0.161378919718449
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU012967-RA	1.09501536429204
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013461-RA	0.939311852562486
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU013613-RA	0.593964868636539
"organic substance transport"	GO:0045184;GO:0015031;GO:0071702	2	OTAU014307-RA	0.359801957067071
"DNA recombination"	GO:0006310	5	OTAU004840-RA	0.104090095333101
"DNA recombination"	GO:0006310	5	OTAU006620-RA	1.81126448871018
"DNA recombination"	GO:0006310	5	OTAU006656-RA	0.844438609865128
"DNA recombination"	GO:0006310	5	OTAU010044-RA	0.0731883631780299
"DNA recombination"	GO:0006310	5	OTAU012261-RA	0.583879787496338
"cell division"	GO:0051301	3	OTAU001887-RA	4.22460570497971
"cell division"	GO:0051301	3	OTAU004213-RA	0.629922796580739
"cell division"	GO:0051301	3	OTAU006861-RA	0.260122511197659
"cell division"	GO:0051301	3	OTAU008107-RA	0.626230109885709
"cell division"	GO:0051301	3	OTAU009481-RA	0.165607945333533
"establishment of protein localization to organelle"	GO:0072594	3	OTAU000091-RA	0.503703656569249
"establishment of protein localization to organelle"	GO:0072594	3	OTAU001364-RA	2.54402947136682
"establishment of protein localization to organelle"	GO:0072594	3	OTAU006022-RA	3.27745649408312
"establishment of protein localization to organelle"	GO:0072594	3	OTAU008441-RA	0.718165409838608
"establishment of protein localization to organelle"	GO:0072594	3	OTAU009045-RA	0.522815439217345
"establishment of protein localization to organelle"	GO:0072594	3	OTAU010391-RA	0.747645824504797
"establishment of protein localization to organelle"	GO:0072594	3	OTAU011542-RA	1.3169752431292
"establishment of protein localization to organelle"	GO:0072594	3	OTAU012342-RA	1.76550537032938
"establishment of protein localization to organelle"	GO:0072594	3	OTAU012817-RA	0.930774900689397
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU000148-RA	2.16763584592218
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU002280-RA	0.0144048044574383
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU009243-RA	0.273383846493724
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU012870-RA	0.698363021864398
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU013032-RA	0.349598552825543
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU013155-RA	0.817237734044128
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU013156-RA	0.414249374102867
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU016463-RA	2.40894186587825
"cellular carbohydrate metabolic process"	GO:0044262	2	OTAU017191-RA	0.821341351953875
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU002039-RA	0.723881503809046
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU005471-RA	0.0147533374875536
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU007710-RA	0.92988834878809
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU009912-RA	0.687803501877067
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU010419-RA	1.80014618086481
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU012187-RA	0.95048715342954
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU013372-RA	0.236829666961298
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU013849-RA	1.034957591039
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU016789-RA	1.28224805768996
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU017018-RA	0.597462269152736
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU006006-RA	0.101672713115137
"chromosome organization"	GO:0006325;GO:0051276	2	OTAU010044-RA	0.0731883631780299
"monovalent inorganic cation transport"	GO:0015672	2	OTAU000085-RA	1.36708312495157
"monovalent inorganic cation transport"	GO:0015672	2	OTAU000596-RA	0.426343850774842
"monovalent inorganic cation transport"	GO:0015672	2	OTAU000974-RA	1.0104445106981
"monovalent inorganic cation transport"	GO:0015672	2	OTAU001056-RA	0.399431877846743
"monovalent inorganic cation transport"	GO:0015672	2	OTAU001349-RA	0.047983173267095
"monovalent inorganic cation transport"	GO:0015672	2	OTAU001479-RA	1.44946759860496
"monovalent inorganic cation transport"	GO:0015672	2	OTAU002703-RA	1.04991218132862
"monovalent inorganic cation transport"	GO:0015672	2	OTAU002705-RA	1.04681185196428
"monovalent inorganic cation transport"	GO:0015672	2	OTAU002706-RA	0.285554734124876
"monovalent inorganic cation transport"	GO:0015672	2	OTAU003147-RA	0.650095231786929
"monovalent inorganic cation transport"	GO:0015672	2	OTAU005616-RA	0.27399895906123
"monovalent inorganic cation transport"	GO:0015672	2	OTAU006251-RA	1.05708152117045
"monovalent inorganic cation transport"	GO:0015672	2	OTAU006769-RA	0.0996393233447376
"monovalent inorganic cation transport"	GO:0015672	2	OTAU006828-RA	0.598575988043748
"monovalent inorganic cation transport"	GO:0015672	2	OTAU007371-RA	4.38070474586142
"monovalent inorganic cation transport"	GO:0015672	2	OTAU007466-RA	0.629672090409368
"monovalent inorganic cation transport"	GO:0015672	2	OTAU007645-RA	0.0761197320295207
"monovalent inorganic cation transport"	GO:0015672	2	OTAU008587-RA	1.19331466030515
"monovalent inorganic cation transport"	GO:0015672	2	OTAU009238-RA	0.057599041428708
"monovalent inorganic cation transport"	GO:0015672	2	OTAU009273-RA	0.343785223917586
"monovalent inorganic cation transport"	GO:0015672	2	OTAU009876-RA	3.68629088201335
"monovalent inorganic cation transport"	GO:0015672	2	OTAU010796-RA	0.0492778275552064
"monovalent inorganic cation transport"	GO:0015672	2	OTAU011458-RA	2.45323491824345
"monovalent inorganic cation transport"	GO:0015672	2	OTAU011753-RA	0.749827304074603
"monovalent inorganic cation transport"	GO:0015672	2	OTAU011754-RA	0.110895874636924
"monovalent inorganic cation transport"	GO:0015672	2	OTAU012243-RA	1.04254000932202
"monovalent inorganic cation transport"	GO:0015672	2	OTAU012325-RA	0.0155589261328786
"monovalent inorganic cation transport"	GO:0015672	2	OTAU012421-RA	0.0155921354989573
"monovalent inorganic cation transport"	GO:0015672	2	OTAU014402-RA	0.178668810170665
"monovalent inorganic cation transport"	GO:0015672	2	OTAU014489-RA	1.84840889755507
"monovalent inorganic cation transport"	GO:0015672	2	OTAU015330-RA	0.0053289274385332
"monovalent inorganic cation transport"	GO:0015672	2	OTAU016217-RA	0.0919521354375099
"monovalent inorganic cation transport"	GO:0015672	2	OTAU017275-RA	0.0913270890745472
"proline metabolic process"	GO:0006560	2	OTAU001113-RA	1.28290131969349
"proline metabolic process"	GO:0006560	2	OTAU005172-RA	0.84657596634267
"proline metabolic process"	GO:0006560	2	OTAU011718-RA	4.87579830559152
"proline metabolic process"	GO:0006560	2	OTAU016388-RA	2.12310708681692
"proline metabolic process"	GO:0006560	2	OTAU016389-RA	0.320648624384582
"posttranscriptional regulation of gene expression"	GO:0001731;GO:0022618;GO:0071826;GO:0006446;GO:0006417;GO:0010608	6	OTAU000382-RA	0.850957112809728
"posttranscriptional regulation of gene expression"	GO:0001731;GO:0022618;GO:0071826;GO:0006446;GO:0006417;GO:0010608	6	OTAU000718-RA	0.430178837728936
