OTAU000579-RA	GO:0003824
OTAU000581-RA	GO:0016021;GO:0005743
OTAU000583-RA	GO:0004222
OTAU000589-RA	GO:0005524;GO:0006241;GO:0006183;GO:0006228;GO:0004550
OTAU000594-RA	GO:0005524;GO:0004672
OTAU000596-RA	GO:0005524;GO:0015991;GO:0046034;GO:0016820;GO:0033180
OTAU000599-RA	GO:0016021
OTAU000604-RA	GO:0003677;GO:0008270
OTAU000609-RA	GO:0005634
OTAU000610-RA	GO:0004016;GO:0016021;GO:0005622;GO:0035556;GO:0000166;GO:0005886
OTAU000614-RA	GO:0003677;GO:0008270
OTAU000617-RA	GO:0016021
OTAU000619-RA	GO:0003995;GO:0003997;GO:0006635;GO:0050660;GO:0005777
OTAU000620-RA	GO:0007165
OTAU000628-RA	GO:0005794;GO:0030131;GO:0006886;GO:0008565;GO:0016192
OTAU000635-RA	GO:0005525;GO:0005622;GO:0007264
OTAU000640-RA	GO:0005524;GO:0004672
OTAU000644-RA	GO:0005524;GO:0016887;GO:0016020;GO:0006810
OTAU000645-RA	GO:0003676;GO:0000166
OTAU000647-RA	GO:0004930;GO:0005509;GO:0007166;GO:0007156;GO:0016021;GO:0005886
OTAU000658-RA	GO:0030623;GO:0017070;GO:0000398;GO:0005681
OTAU000661-RA	GO:0006559;GO:0016597;GO:0005506;GO:0004505
OTAU000662-RA	GO:0005737;GO:0005634;GO:0003700;GO:0005667;GO:0006351
OTAU000666-RA	GO:0031929;GO:0031932
OTAU000667-RA	GO:0005525
OTAU000669-RA	GO:0005743;GO:0016651;GO:0022904
OTAU000670-RA	GO:0008270
OTAU000675-RA	GO:0005622;GO:0035556
OTAU000677-RA	GO:0005096;GO:0046872
OTAU000684-RA	GO:0005509
OTAU000685-RA	GO:0046872;GO:0055114;GO:0006801
OTAU000686-RA	GO:0003824
OTAU000687-RA	GO:0003677;GO:0003899;GO:0032549;GO:0006351
OTAU000691-RA	GO:0005634;GO:0043565;GO:0003700
OTAU000692-RA	GO:0007186;GO:0005834;GO:0035556;GO:0004871;GO:0038032
OTAU000701-RA	GO:0005525;GO:0003924;GO:0016021;GO:0008053;GO:0005741
OTAU000702-RA	GO:0008643;GO:0016021;GO:0022891
OTAU000705-RA	GO:0008643;GO:0016021;GO:0022891
OTAU000707-RA	GO:0015020;GO:0016021
OTAU000709-RA	GO:0005622;GO:0008270
OTAU000718-RA	GO:0016282;GO:0033290;GO:0005852;GO:0001731;GO:0006446;GO:0003743
OTAU000719-RA	GO:0032456;GO:0005622;GO:0008270
OTAU000722-RA	GO:0005524;GO:0035299
OTAU000730-RA	GO:0005524;GO:0004713
OTAU000735-RA	GO:0010181;GO:0050661;GO:0003958;GO:0005737;GO:0050660;GO:0005506;GO:0016226
OTAU000738-RA	GO:0005524;GO:0004674
OTAU000739-RA	GO:0051287;GO:0004449;GO:0000287;GO:0005739;GO:0006099
OTAU000740-RA	GO:0016491
OTAU000742-RA	GO:0005524;GO:0004672
OTAU000756-RA	GO:0046872;GO:0004222
OTAU000759-RA	GO:0009058;GO:0016757
OTAU000760-RA	GO:0005509;GO:0004198;GO:0005622
OTAU000764-RA	GO:0005975;GO:0004370;GO:0006072
OTAU000772-RA	GO:0005524;GO:0004020;GO:0004781;GO:0000103
OTAU000797-RA	GO:0000166;GO:0005840;GO:0003735;GO:0006412
OTAU000799-RA	GO:0010181;GO:0003958;GO:0005789;GO:0005506
OTAU000804-RA	GO:0051903;GO:0006069;GO:0008270
OTAU000811-RA	GO:0008270
OTAU000812-RA	GO:0031213;GO:0006355;GO:0008270
OTAU000818-RA	GO:0004252
OTAU000823-RA	GO:0005737;GO:0004427;GO:0000287;GO:0006796
OTAU000829-RA	GO:0016874;GO:0004842
OTAU000833-RA	GO:0005524;GO:0016887;GO:0016020
OTAU000836-RA	GO:0016055;GO:0030178
OTAU000837-RA	GO:0003676;GO:0008270
OTAU000841-RA	GO:0005096;GO:0007165
OTAU000842-RA	GO:0005509
OTAU000847-RA	GO:0005921;GO:0016021;GO:0006811;GO:0005886
OTAU000855-RA	GO:0005524;GO:0006556;GO:0046872;GO:0004478;GO:0006730
OTAU000858-RA	GO:0005737;GO:0005634;GO:0019773;GO:0004298;GO:0006511
OTAU000860-RA	GO:0004430;GO:0005622;GO:0006661;GO:0048015
OTAU000862-RA	GO:0004930;GO:0016021
OTAU000869-RA	GO:0004252
OTAU000870-RA	GO:0004252
OTAU000871-RA	GO:0006464
OTAU000872-RA	GO:0030060;GO:0005975;GO:0006108;GO:0006099
OTAU000876-RA	GO:0008171;GO:0008173
OTAU000887-RA	GO:0004842;GO:0008270
OTAU000888-RA	GO:0003824;GO:0009116
OTAU000890-RA	GO:0008061;GO:0006030;GO:0005576
OTAU000891-RA	GO:0030234;GO:0000502;GO:0042176
OTAU000901-RA	GO:0046854
OTAU000902-RA	GO:0005524;GO:0016817;GO:0005634;GO:0006355
OTAU000906-RA	GO:0003676;GO:0000166
OTAU000909-RA	GO:0006364;GO:0032040
OTAU000913-RA	GO:0005524;GO:0005622;GO:0035556;GO:0000287;GO:0004674
OTAU000915-RA	GO:0020037;GO:0005506;GO:0004497;GO:0016705
OTAU000917-RA	GO:0003937;GO:0004643;GO:0006164
OTAU000919-RA	GO:0005525;GO:0003924
OTAU000920-RA	GO:0005525;GO:0003924;GO:0005874;GO:0007017;GO:0051258
OTAU000926-RA	GO:0003755;GO:0006457
OTAU000929-RA	GO:0006086;GO:0004739
OTAU000937-RA	GO:0046872;GO:0004222
OTAU000939-RA	GO:0005524;GO:0003723;GO:0004386;GO:0005634
OTAU000944-RA	GO:0005737;GO:0003743
OTAU000950-RA	GO:0004177;GO:0008237;GO:0008270
OTAU000951-RA	GO:0005615;GO:0006811;GO:0055072;GO:0046872
OTAU000955-RA	GO:0005509
OTAU000958-RA	GO:0046872;GO:0003676
OTAU000959-RA	GO:0046872;GO:0003676
OTAU000962-RA	GO:0005509;GO:0007156;GO:0016021;GO:0005886
OTAU000971-RA	GO:0016021;GO:0006810
OTAU000972-RA	GO:0003676;GO:0000166
OTAU000973-RA	GO:0005840;GO:0003735;GO:0006412
OTAU000974-RA	GO:0015991;GO:0015986;GO:0015078;GO:0016021;GO:0008289;GO:0045263
OTAU000977-RA	GO:0006633;GO:0016021;GO:0016717
OTAU000978-RA	GO:0004768
OTAU000979-RA	GO:0007049;GO:0008283;GO:0003700
OTAU000980-RA	GO:0008061;GO:0006030;GO:0005576
OTAU000982-RA	GO:0003676;GO:0005634;GO:0008270
OTAU000983-RA	GO:0005509;GO:0005578;GO:0007165
OTAU000988-RA	GO:0003950
OTAU000990-RA	GO:0001507;GO:0003990;GO:0043083
OTAU000998-RA	GO:0003677;GO:0005634
OTAU001002-RA	GO:0005524;GO:0046872;GO:0006457;GO:0009408
OTAU001004-RA	GO:0008299;GO:0016740
OTAU001009-RA	GO:0005524;GO:0006457
OTAU001020-RA	GO:0003723;GO:0006396
OTAU001021-RA	GO:0008270
OTAU001022-RA	GO:0016021
OTAU001033-RA	GO:0051287;GO:0005975;GO:0046168;GO:0004367;GO:0009331
OTAU001035-RA	GO:0006633;GO:0016021;GO:0016717
OTAU001042-RA	GO:0008233
OTAU001043-RA	GO:0004114;GO:0046872;GO:0007165
OTAU001056-RA	GO:0015991;GO:0046961;GO:0033180
OTAU001061-RA	GO:0005509
OTAU001079-RA	GO:0005089;GO:0005622;GO:0035556;GO:0035023
OTAU001083-RA	GO:0008168;GO:0008033
OTAU001089-RA	GO:0031032
OTAU001091-RA	GO:0031032
OTAU001093-RA	GO:0042302
OTAU001099-RA	GO:0016301
OTAU001103-RA	GO:0046872;GO:0003676
OTAU001110-RA	GO:0016021;GO:0004989
OTAU001113-RA	GO:0005737;GO:0004349;GO:0004350;GO:0006561
OTAU001124-RA	GO:0008080
OTAU001128-RA	GO:0005509;GO:0007156;GO:0016021;GO:0005886
OTAU001129-RA	GO:0020037;GO:0005506;GO:0004497;GO:0016705
OTAU001134-RA	GO:0016491
OTAU001137-RA	GO:0005634;GO:0043565;GO:0003707;GO:0003700;GO:0006351;GO:0008270
OTAU001138-RA	GO:0005525;GO:0005096;GO:0005622;GO:0046872;GO:0007264
OTAU001140-RA	GO:0004180;GO:0016020;GO:0046872;GO:0008237;GO:0008241
OTAU001146-RA	GO:0005576;GO:0009405
OTAU001148-RA	GO:0004177;GO:0008237;GO:0008270
OTAU001149-RA	GO:0003676
OTAU001159-RA	GO:0005509;GO:0007156;GO:0005886
OTAU001167-RA	GO:0005524;GO:0004715
OTAU001169-RA	GO:0003677;GO:0008270
OTAU001172-RA	GO:0007015
OTAU001173-RA	GO:0007015
OTAU001174-RA	GO:0005680;GO:0031145;GO:0030071
OTAU001177-RA	GO:0005524;GO:0016887
OTAU001181-RA	GO:0003993
OTAU001186-RA	GO:0005525;GO:0003924;GO:0005737;GO:0005874;GO:0007017;GO:0051258;GO:0005200
OTAU001187-RA	GO:0005576
OTAU001189-RA	GO:0042302
OTAU001198-RA	GO:0052689;GO:0005576
OTAU001206-RA	GO:0000123
OTAU001211-RA	GO:0008023;GO:0006368;GO:0003746
OTAU001216-RA	GO:0005525;GO:0003924;GO:0005622;GO:0006886;GO:0016020;GO:0006913;GO:0007264
OTAU001223-RA	GO:0005524;GO:0005388;GO:0016021;GO:0046872
OTAU001225-RA	GO:0016301
OTAU001227-RA	GO:0005524;GO:0008026;GO:0001046;GO:0005634;GO:0006355
OTAU001228-RA	GO:0005622;GO:0035556
OTAU001229-RA	GO:0003700;GO:0016740
OTAU001235-RA	GO:0004252
OTAU001236-RA	GO:0016810
OTAU001241-RA	GO:0051014;GO:0045010;GO:0051016;GO:0005509
OTAU001242-RA	GO:0016301
OTAU001244-RA	GO:0005643;GO:0006810
OTAU001248-RA	GO:0008324
OTAU001250-RA	GO:0017017;GO:0004725
OTAU001251-RA	GO:0005525;GO:0005509;GO:0008324;GO:0032456;GO:0005622
OTAU001257-RA	GO:0003723;GO:0006396;GO:0000166
OTAU001260-RA	GO:0003676;GO:0000166
OTAU001263-RA	GO:0030054;GO:0005230;GO:0016021;GO:0005886;GO:0045202
OTAU001266-RA	GO:0015630;GO:0000226
OTAU001270-RA	GO:0005319
OTAU001278-RA	GO:0006096;GO:0004619
OTAU001280-RA	GO:0030131;GO:0006886;GO:0008565;GO:0016192
OTAU001282-RA	GO:0005525;GO:0005622;GO:0016020;GO:0007264
OTAU001285-RA	GO:0016787
OTAU001286-RA	GO:0007411;GO:0016021;GO:0043087;GO:0017154
OTAU001287-RA	GO:0008270
OTAU001289-RA	GO:0030121;GO:0035976;GO:0030276;GO:0030136;GO:0030135;GO:0048749;GO:0006886;GO:0046907;GO:0045746;GO:2001136;GO:0007269;GO:0008565;GO:0033363;GO:0008021;GO:0016183;GO:0006901;GO:0016192
OTAU001301-RA	GO:0005856;GO:0007165
OTAU001317-RA	GO:0004725;GO:0008138
OTAU001321-RA	GO:0006260;GO:0005634;GO:0003700;GO:0006351
OTAU001323-RA	GO:0007275;GO:0005634;GO:0006511;GO:0008270
OTAU001328-RA	GO:0046872;GO:0003676
OTAU001336-RA	GO:0045454;GO:0005783;GO:0003756
OTAU001337-RA	GO:0051537;GO:0009055;GO:0050660;GO:0005506;GO:0016614
OTAU001342-RA	GO:0005975;GO:0016810
OTAU001346-RA	GO:0003677;GO:0005634
OTAU001349-RA	GO:0015991;GO:0046933;GO:0046961;GO:0033180
OTAU001355-RA	GO:0005089;GO:0035023
OTAU001358-RA	GO:0016021;GO:0055085
OTAU001360-RA	GO:0005623;GO:0045454;GO:0016853
OTAU001361-RA	GO:0005669;GO:0006367
OTAU001364-RA	GO:0008312;GO:0006614;GO:0005786
OTAU001365-RA	GO:0005622;GO:0035556;GO:0046872;GO:0005942;GO:0035014
OTAU001370-RA	GO:0005524;GO:0000287;GO:0004674
OTAU001371-RA	GO:0016021;GO:0006811;GO:0005886;GO:0005215
OTAU001372-RA	GO:0008138
OTAU001375-RA	GO:0016021
OTAU001378-RA	GO:0003824
OTAU001382-RA	GO:0004252
OTAU001385-RA	GO:0003677;GO:0005634;GO:0016706;GO:0008270
OTAU001388-RA	GO:0005524;GO:0016301
OTAU001390-RA	GO:0030155;GO:0023051;GO:0008270
OTAU001394-RA	GO:0046872;GO:0003676
OTAU001398-RA	GO:0006893;GO:0000145
OTAU001400-RA	GO:0016021;GO:0055085
OTAU001406-RA	GO:0003676;GO:0000166;GO:0008270
OTAU001408-RA	GO:0003723;GO:0000166
OTAU001410-RA	GO:0005783;GO:0005220;GO:0016021
OTAU001420-RA	GO:0016021;GO:0022891
OTAU001424-RA	GO:0015031
OTAU001425-RA	GO:0006955;GO:0016020
OTAU001429-RA	GO:0030123;GO:0006886;GO:0016192
OTAU001433-RA	GO:0030246;GO:0007155;GO:0005886
OTAU001436-RA	GO:0005744;GO:0015031
OTAU001443-RA	GO:0005524;GO:0016021;GO:0004714
OTAU001447-RA	GO:0005524;GO:0004672
OTAU001448-RA	GO:0016020
OTAU001450-RA	GO:0003938;GO:0006164
OTAU001455-RA	GO:0005634;GO:0009408;GO:0043565;GO:0003700;GO:0006351
OTAU001456-RA	GO:0005622;GO:0006886;GO:0016192
OTAU001457-RA	GO:0005525
OTAU001462-RA	GO:0031461;GO:0006511
OTAU001479-RA	GO:0015991;GO:0015078;GO:0016021;GO:0033179
OTAU001480-RA	GO:0016746
OTAU001485-RA	GO:0006207;GO:0005524;GO:0004127;GO:0005737;GO:0005634;GO:0006221;GO:0009041
OTAU001487-RA	GO:0016020
OTAU001488-RA	GO:0007015;GO:0000902
OTAU001495-RA	GO:0004930;GO:0030246;GO:0007166;GO:0016021;GO:0005886
OTAU001497-RA	GO:0005795;GO:0008455;GO:0016021;GO:0009312
OTAU001501-RA	GO:0005509;GO:0005248;GO:0001518
OTAU001506-RA	GO:0050660;GO:0016614
OTAU001522-RA	GO:0016787
OTAU001523-RA	GO:0016491
OTAU001526-RA	GO:0005623;GO:0045454
OTAU001529-RA	GO:0042302
OTAU001533-RA	GO:0005525;GO:0003723
OTAU001537-RA	GO:0005509
OTAU001542-RA	GO:0016021
OTAU001543-RA	GO:0003690;GO:0005739;GO:0006355
OTAU001553-RA	GO:0003723;GO:0005737;GO:0006406;GO:0000166;GO:0005634
OTAU001559-RA	GO:0005524;GO:0004672
OTAU001561-RA	GO:0003824;GO:0000287;GO:0030976
OTAU001562-RA	GO:0005975;GO:0052689;GO:0005576;GO:0016616
OTAU001563-RA	GO:0008270
OTAU001566-RA	GO:0008290;GO:0030036;GO:0051016;GO:0005737
OTAU001574-RA	GO:0008234;GO:0006511;GO:0036459
OTAU001575-RA	GO:0006563;GO:0004372;GO:0006544;GO:0030170;GO:0035999
OTAU001580-RA	GO:0031251;GO:0000932;GO:0006397;GO:0000289;GO:0003676;GO:0005634;GO:0004535;GO:0010606
OTAU001585-RA	GO:0016021;GO:0055085
OTAU001586-RA	GO:0006189;GO:0005524;GO:0005737;GO:0046872;GO:0008168;GO:0004637;GO:0004641;GO:0004644;GO:0009113
OTAU001589-RA	GO:0016021;GO:0008565
OTAU001592-RA	GO:0016266;GO:0016263;GO:0016020
OTAU001595-RA	GO:0003840;GO:0006749
OTAU001602-RA	GO:0016787
OTAU001608-RA	GO:0016021;GO:0005215
OTAU001610-RA	GO:0046923;GO:0005789;GO:0016021;GO:0006621;GO:0015031
OTAU001612-RA	GO:0034314;GO:0005885
OTAU001613-RA	GO:0008033
OTAU001618-RA	GO:0007165
OTAU001619-RA	GO:0003993
OTAU001622-RA	GO:0005852;GO:0000166;GO:0003743
OTAU001623-RA	GO:0000139;GO:0030246;GO:0016021;GO:0046872;GO:0006486;GO:0016757
OTAU001625-RA	GO:0046872;GO:0003676
OTAU001627-RA	GO:0005524;GO:0004143;GO:0005622;GO:0035556;GO:0007205
OTAU001628-RA	GO:0005622;GO:0006886;GO:0016192;GO:0008270
OTAU001629-RA	GO:0000166
OTAU001633-RA	GO:0003676;GO:0000166
OTAU001634-RA	GO:0005840;GO:0003735;GO:0006412
OTAU001636-RA	GO:0008270
OTAU001638-RA	GO:0005524;GO:0042626;GO:0016021
OTAU001641-RA	GO:0005525;GO:0003924;GO:0003747
OTAU001649-RA	GO:0004035
OTAU001650-RA	GO:0005509
OTAU001651-RA	GO:0005509
OTAU001652-RA	GO:0005524;GO:0004674
OTAU001656-RA	GO:0003824
OTAU001657-RA	GO:0000139;GO:0030246;GO:0016021;GO:0046872;GO:0006486;GO:0016757
OTAU001658-RA	GO:0005622;GO:0006810
OTAU001663-RA	GO:0005853;GO:0003746
OTAU001664-RA	GO:0042773;GO:0008137;GO:0009055;GO:0051536;GO:0016020
OTAU001665-RA	GO:0003824
OTAU001669-RA	GO:0003857;GO:0070403;GO:0006631
OTAU001672-RA	GO:0003676;GO:0000166
OTAU001673-RA	GO:0016021;GO:0055085
OTAU001674-RA	GO:0016491
OTAU001678-RA	GO:0003676;GO:0000166
OTAU001679-RA	GO:0051539;GO:0008137;GO:0046872;GO:0048038
OTAU001682-RA	GO:0016787
OTAU001685-RA	GO:0004252
OTAU001694-RA	GO:0006014;GO:0004747
OTAU001695-RA	GO:0051287;GO:0050661;GO:0006006;GO:0004365;GO:0006096
OTAU001696-RA	GO:0045947
OTAU001698-RA	GO:0005524;GO:0004674
OTAU001710-RA	GO:0003676;GO:0008270
OTAU001722-RA	GO:0004725
OTAU001723-RA	GO:0020037;GO:0005506;GO:0015671
OTAU001724-RA	GO:0004725
OTAU001729-RA	GO:0005737;GO:0033925
OTAU001730-RA	GO:0031012;GO:0004222;GO:0008270
OTAU001735-RA	GO:0005524;GO:0005886
OTAU001747-RA	GO:0005524;GO:0003774;GO:0016459
OTAU001755-RA	GO:0020037;GO:0004601;GO:0006979
OTAU001764-RA	GO:0000502
OTAU001773-RA	GO:0046872
OTAU001775-RA	GO:0005094;GO:0005737
OTAU001777-RA	GO:0008484
OTAU001780-RA	GO:0042254
OTAU001786-RA	GO:0005096;GO:0033596;GO:0032007;GO:0051056
OTAU001788-RA	GO:0016491;GO:0008270
OTAU001790-RA	GO:0007165
OTAU001794-RA	GO:0032797
OTAU001796-RA	GO:0005576;GO:0020037;GO:0005833;GO:0005506;GO:0019825;GO:0005344
OTAU001801-RA	GO:0034993;GO:0005639
OTAU001809-RA	GO:0016021;GO:0005743;GO:0055085
OTAU001810-RA	GO:0016021;GO:0055085
OTAU001811-RA	GO:0016021;GO:0031966;GO:0006839
OTAU001813-RA	GO:0008234
OTAU001816-RA	GO:0005524;GO:0004707;GO:0005622
OTAU001817-RA	GO:0007049
OTAU001822-RA	GO:0005524
OTAU001827-RA	GO:0004181;GO:0008270
OTAU001830-RA	GO:0004930;GO:0016021
OTAU001831-RA	GO:0003840;GO:0006749
OTAU001835-RA	GO:0005741;GO:0008308
OTAU001842-RA	GO:0030154;GO:0003682
OTAU001844-RA	GO:0007155;GO:0019867
OTAU001851-RA	GO:0031929;GO:0031931
OTAU001854-RA	GO:0016021;GO:0055085
OTAU001859-RA	GO:0004030;GO:0006081
OTAU001860-RA	GO:0004030;GO:0006081
OTAU001862-RA	GO:0016301
OTAU001864-RA	GO:0004721
OTAU001865-RA	GO:0005840;GO:0003735;GO:0006412
OTAU001874-RA	GO:0005524;GO:0008026;GO:0003676
OTAU001877-RA	GO:0046872;GO:0003676;GO:0006355
OTAU001881-RA	GO:0005840;GO:0003735;GO:0006412
OTAU001883-RA	GO:0008270
OTAU001887-RA	GO:0051301;GO:0005737;GO:0000132;GO:0005874;GO:0005875;GO:0005815;GO:0007067;GO:0006810
OTAU001892-RA	GO:0016021;GO:0055085
OTAU001893-RA	GO:0005509;GO:0016462
OTAU001903-RA	GO:0006557;GO:0004014;GO:0008295;GO:0006597
OTAU001908-RA	GO:0005096;GO:0051056
OTAU001910-RA	GO:0042773;GO:0009055;GO:0020037;GO:0046872;GO:0006123;GO:0006122;GO:0005758;GO:0043280;GO:0070469
OTAU001918-RA	GO:0003677;GO:0003899;GO:0005634;GO:0032549;GO:0006351
OTAU001919-RA	GO:0019843;GO:0015935;GO:0003735;GO:0006412
OTAU001929-RA	GO:0046872
OTAU001952-RA	GO:0032580;GO:0008417;GO:0016021;GO:0006486
OTAU001954-RA	GO:0005622;GO:0003755;GO:0006457;GO:0008270
OTAU001961-RA	GO:0005623;GO:0045454;GO:0009055;GO:0015035
OTAU001963-RA	GO:0005634;GO:0042254
OTAU001966-RA	GO:0005840;GO:0003735;GO:0006412
OTAU001967-RA	GO:0016021;GO:0055085
OTAU001968-RA	GO:0003995;GO:0050660
OTAU001972-RA	GO:0016021;GO:0031966;GO:0006839
OTAU001979-RA	GO:0004742;GO:0005759;GO:0045254;GO:0006090
OTAU001983-RA	GO:0003824
OTAU001987-RA	GO:0005245;GO:0005891
